220.619088745,151.3349823,2895938,6.6,70.314230526,66.7652404102,-145.38963449986068
203.53125,274.322224935,2895945,1.0,46.8537252216,43.688011886,-101.86807681739339
219.887329102,154.786425781,2895945,5.6,69.3962549299,69.946586566,-92.03876016035379
293.842126465,196.183334351,2904141,8.6,82.384228884,71.5458362321,-22.95184923424203
300.796875,322.083333333,2904144,1.0,46.6115245354,43.0864608897,-53.485413797386244
298.84765625,201.674999237,2904144,1.0,66.9162520653,54.1288475927,-85.61381503426936
71.796875,215.416666667,2904144,7.66666666667,111.358738432,111.379866438,-69.27300984786669
212.070230103,305.909307861,2895953,1.0,37.4982397989,32.8296919222,-47.12931631925653
206.3099823,142.168055725,2895953,6.2,73.0381567968,71.7510865863,169.01514273914745
209.59765625,143.612499237,2895954,6.75,68.7684269033,63.3379934028,-43.107748792825504
210.03125,301.900004069,2895954,1.66666666667,27.1858928959,26.4514064099,-41.74426269092281
208.42345047,147.857307434,2895955,7.5,93.4721946126,66.6765289866,-15.187011227688547
0.0,0.0,2906193,0.0,0.0,0.0,0.0
208.471672058,148.906588236,2895957,5.83333333333,74.2850428091,70.997910126,-104.04875935825049
0.0,0.0,2912341,0.0,0.0,0.0,0.0
202.47265625,147.679164886,2895959,6.5,78.265141907,68.1731279445,-67.24994181941031
0.0,0.0,2906197,0.0,0.0,0.0,0.0
0.0,0.0,2912346,0.0,0.0,0.0,0.0
0.0,0.0,2895963,0.0,0.0,0.0,0.0
285.17368571,187.260360718,2904156,3.33333333333,72.4645549261,72.7884072001,-24.262869447285713
nan,nan,2904156,nan,nan,nan,nan
310.631507874,338.666664124,2904157,1.0,50.7866905557,44.7799403257,-1.6282849598508526
282.881507874,180.166664124,2904157,2.5,61.2677128643,56.769375686,-15.208599029536051
91.2430547078,235.527776082,2904157,6.0,96.0393354178,97.8738802745,-34.040569388648606
222.692708333,147.884895325,2895966,6.0,60.2437019461,61.6891420819,143.73797449254886
0.0,0.0,10522719,0.0,0.0,0.0,0.0
221.97265625,145.0625,2895968,7.25,69.4962664337,67.2001625667,-91.50037813513475
220.44077301,147.373310089,2895967,7.25,66.3003268846,67.5955315831,-28.617035318405605
293.342712402,198.655929565,2904167,7.2,74.7343512486,74.7215934376,-23.368546944933474
74.3645833333,213.649998983,2904167,11.0,103.998335609,105.361583018,-14.794324706044748
293.3984375,195.666664124,2904169,3.0,61.4681557299,58.5107487168,-2.632286943750179
75.211680603,212.67913208,2904169,8.4,110.300573918,107.938810005,-61.82909406397368
311.591056824,342.54573822,2904170,1.0,51.1376496842,42.6657957658,-78.46198782365262
291.479213715,192.667030334,2904170,3.5,63.8868532407,50.163451467,-125.76757398408091
75.4635416667,216.666666667,2904170,7.66666666667,108.556070229,104.436095739,-57.01613208157573
199.355657959,142.718533325,2895979,5.2,74.8275374791,52.048646105,-23.410635779515182
132.746121216,109.944328308,2906223,8.8,76.7799254539,72.7120603788,-60.58718964208167
0.0,0.0,2895990,0.0,0.0,0.0,0.0
209.619870504,147.730822245,2896502,10.5,84.1651596345,74.1151762398,159.46410059526912
198.069091797,290.389172363,2896502,1.6,48.4560935208,47.3084409384,-31.907351294039355
112.634220123,122.735832214,2906233,10.0,75.7230147699,69.7606829434,-35.43334853402362
298.340795898,250.882601929,10516608,4.6,54.2038032905,44.5258770629,-12.546852789191394
0.0,0.0,2912384,0.0,0.0,0.0,0.0
221.907229106,162.47000885,2896002,3.5,54.84554678,53.3211627191,-117.59694747895726
